👉公告,#genre#
青海卫视,http://159.75.85.63:36666/migu/738898486.m3u8?migutoken=8f5779a8b87e0f3c23a26e5d01a01f86022e7686a8333b7146b9af1e2d3f4ec69c3cb4e862841fdfbcbc6a1e593ec814e416d22bc87367052306bfbf29d68b3f7972cf9ec8f0a95fe309a49f52
吉林卫视,http://159.75.85.63:36666/migu/738906889.m3u8?migutoken=e2d187487c430137516d0cfdf49e16998d6902fd171dfeebfe13f71abc10fb8bf8fa83755a805d8e9ea02241be70d06ff498024b3e66c70f7092996251016391563322afd5bcb149c4c769c0f2
东南卫视,http://159.75.85.63:36666/migu/849116810.m3u8?migutoken=44ef8858b59c968f6b5ca1412c9af210d8fed52a08cf5d3b3aed82d3a989a6f3f3eb5c1ffc6de136094b79387da5fd316681c85585ba49fb8ade2c77fe280808937f3fd399f7ff46476c96fa0c
海峡卫视,http://159.75.85.63:36666/migu/849119120.m3u8?migutoken=c49368de563e80e8accb83b5a7d55813053cf7495b79c078daddb11f00b916847d540ec778266e716b43fb3a5072ae3b29c991b2a7adb689474c82762b945c9dff290823aa7990bb3ce754d815
上海新闻综合,http://159.75.85.63:36666/migu/651632657.m3u8?migutoken=253d05d56848cbf81274a9db019e00694ac859beb40e46252ca3b5f7059739e5f1d2b091c1e35b0873c461911ee8bd92e96c89ea9c29d121849f057b7e0ad41a15c0290dcfa221244b756ba3b4
上视东方影视,http://159.75.85.63:36666/migu/617290047.m3u8?migutoken=b8f97b440ceb86aad67aba65ca7bae25fa9c3d1b62ecf83bd5ae579323222b22765901a06491f135e6dd36523e05e587cadc03d319f11015eee2e5303fe81dbd157a774dc7ae2996cedfce2575
上视纪实人文,http://159.75.85.63:36666/migu/617289997.m3u8?migutoken=5416b1926fa206d2ad4a3586dce86d1f7c169259980294457af4dcb9c3898de402162cfb7eb006f7775de02ccf596f0268740c4d4f1621708860bccf5970401b7e7c1082bc61ec9dc90ef69e58
上海外语,http://159.75.85.63:36666/migu/618954688.m3u8?migutoken=ee79f315a34a30772c3250481561d12fad059c5a237128c3385f3532c0df92fa73b55fd8ff44470c3030caaeb64ecbf2a16169887241a2af2453c422b03cb71038aa540c0e94f7ef66cc9a7a15
上海第一财经,http://159.75.85.63:36666/migu/608780988.m3u8?migutoken=98afb288258b5b0a6eea6b800672ee63ced05c37289d828469e09ca5d9e17e6964855b89a56e906525c8487546223f27b1a281e77fe5ad566431f31b36810f27412aeacd91199c9fca9c095e84
七彩戏剧,http://159.75.85.63:36666/migu/796071456.m3u8?migutoken=ab62a7338d5f55a4ecc15c9f49a84a2b569841cbb94f1549ec339bc3da2b6842026b455158228374229d9ce6a37ce03710f7416909455e3bc61bb32c995edccd81fc7d1037dd296e9347e66319
南京新闻综合,http://159.75.85.63:36666/migu/838109047.m3u8?migutoken=6d02ada5111e1c242367924a186dee61e71153e27ff05ebf483408afbade7e1a42aadf6ff4dbfa577fb3b1b9f56f3df70b3144f1cbdb84d2bdbc19a9d15527ea8d42c658757d9521fe391f0f11
南京教科,http://159.75.85.63:36666/migu/838153729.m3u8?migutoken=39a3785d44d4e1b084ec90acb28bc3e31ac53c5773ab61e302e0ac58e0fc0b3961467231d04119281c61f1871cc5e3e1dd8eb443b5e3f60768fcf9764f3e1d1d495be42592b24958fc5632203d
南京十八,http://159.75.85.63:36666/migu/838151753.m3u8?migutoken=2dc875d41fe191848137e116ce726d9aa700e19f657a047e41f1febf49c686826fa997d5121ee174f7180029c2d7aaa1b815e0c9397b63e91c39ae846487380997cfeb174a668300939a61d5ac
江苏城市,http://159.75.85.63:36666/migu/626064714.m3u8?migutoken=d3c94b0196507d8428655f70670af2c6ea45199f9498903c5d6debc0584d9de27542068fa7b88633308355101d6bb912e3d2887728edbe6d4b6474df5eae9dc7afffa0f8aef7ac904ae2e25055
江苏国际,http://159.75.85.63:36666/migu/626064674.m3u8?migutoken=e5cdbc320181be4ffc1b1250a5756934063a7c12884680b1a3d2c45216d781a128fc9fc308d44aa5dc05a038e28b483dcb6e48403cb6fd3d715c314da05de3bb20ba3cda346d569e4d0765c199
江苏教育,http://159.75.85.63:36666/migu/628008321.m3u8?migutoken=48117648320d08f36b38555b8e30241ee1809f729b3a1288811d790a1e8ce7c94bbef45d14a861b2d6b4d900f9d3d832944619aeaf3256b4df3c947b08facf86597c36d10009330d28bfb4639c
江苏影视,http://159.75.85.63:36666/migu/626064697.m3u8?migutoken=ae74e65a68b96dba3290d052c5c03011aa51654de1ef85afd8786fddc87c6ac80aacd37d02ed7d9fae948fe16b32721c7bf2d77af3140fa5087227673c5d8976aadc1cfe65af98ce8e3edaa59e
江苏综艺,http://159.75.85.63:36666/migu/626065193.m3u8?migutoken=57a6600f561b12ce4315746648b6edc13d1a5ada2fa8d69191a04b023f75cd36e6096c53938b255454c9fcef2e120e171037e42aebf21e96e438af76164e98dd924557c0035d5de0e623d1ff28
连云港新闻综合,http://159.75.85.63:36666/migu/639731715.m3u8?migutoken=442340bd2e8343b7e09b5dcfa2b92653ed915a4d91cacd28be58448ff854f4060e1de59b2ab87a54d6e2ccc88d4d6ff3564905ce3b7cdccf61f95a76e835388da17285f8c0576e76d6c62b8099
公共新闻,http://159.75.85.63:36666/migu/626064693.m3u8?migutoken=fd16cefb60fe4f64a100345ab24c539d6449858357c41dec5b1a2ae71a7ced1b466941e25258632ea8c84657a68a0f0c21fb88db6cb5dce0689f0ce9ff2a0a7a41944017300e8643b8b0f89c1c
淮安新闻综合,http://159.75.85.63:36666/migu/639731826.m3u8?migutoken=8f78e1c5c2fc706e49be5e7655fa5100a791ec10d6afe0e3cd1fb493eabd10ec9ae2801b0f0b58a1c43719225445aaaeba856e07b08b22650dc12a850a8b2af08e110759beeade3ed13b84615a
泰州新闻综合,http://159.75.85.63:36666/migu/639731818.m3u8?migutoken=6b622e44400bd6557c11cbe3d77d9b12c6fc75725590b03531b2548c63c336cb567b67bfd0f87d2de7f213ad97925fec354a3971b3d0ce163a20a1a6199c1c3c4fcb1f4b59665a6eed5d1e7311
体育休闲,http://159.75.85.63:36666/migu/626064707.m3u8?migutoken=550d47ddff744b99363256e1369196fceaeeb7e72b863723eb96d4c8cba459e2d7b983e80e1eec9770e9a4e15684f5e102ed3daa999f8afdcaebf44a97a7b8143e7b2c7332634165363a243218
宿迁新闻综合,http://159.75.85.63:36666/migu/639731832.m3u8?migutoken=dff3938f5c3d0f20afce69a352922916a0e4e10e42eaaca00a34488fe8fe75d30818e1067a966780d203d80d555478c4f1f07a2a1e246cd8ae75c231475a814ceed8fd61b63b648462d4cb9917
徐州新闻综合,http://159.75.85.63:36666/migu/639731747.m3u8?migutoken=90e76c7f5071b98c62583057eea444e1ee733e5a8b97f9ffbc2634603c2bdf0c306468e52ef830034b7d9d90241e1e6a70030376d3c2e0f1dc450f294abbfbec2841f19503bef948cf6be9dec2
优漫卡通,http://159.75.85.63:36666/migu/626064703.m3u8?migutoken=b9a1519e6945b1197f315ab5435e95daac43e163e375679ac73fdded2338afd28094f4ecad8ba35a7f79052015d3740f71c58d88b8ba733e18a8e0452b4396bdf16d2160da5086d90211fb4116
临洮电视台,http://159.75.85.63:36666/migu/668225749.m3u8?migutoken=31c6144d68aea4e449475278e7f2af581a8b6fdd74a4db278215c49b8e0ff674a7442d05e43910b9f9d069e2ce4542e281b3daea3ed9abb6628188f1c2b7445d58ced48a49a3598775da42cf63
高清大片,http://159.75.85.63:36666/migu/629943678.m3u8?migutoken=ef319d94f5d34d74ee46f7fb28107a6a86cc89a1f4986c913284241b4a4831bd4fa486f5bc7b91938d63150b038cd720d99d56f26a9794e590feeeb29fc46407ff9a5bf35b740dc0e6e938def1
经典香港电影,http://159.75.85.63:36666/migu/625703337.m3u8?migutoken=62d3eb9956c492c2f120988df5f4a08d49efd939626d55fa5c1742b10fc1592fd1d25933e42a7abcd6fa5fb8db24bff14d74368e8f8e96c24d5663648a3fa72964f505fe76b77c62b1923a0c44
军事迷必看大片,http://159.75.85.63:36666/migu/617432318.m3u8?migutoken=993509e842ea8df4e78169fd11b3768d93d3b14cd66b0814eead9c10f75e18992ae0318553efc303a95a9bb9c905eda02e514467c2aa4d76fad622522ea483a690789011ee6f08261e411bfb6e
新片放映厅,http://159.75.85.63:36666/migu/619495952.m3u8?migutoken=272985870ed51a17dd42785b5ec8ac3a7de999b22533d1f61c414cfb9fbcf024f94661d1e0d07943e546e694b2d048ac2cfe1c07ce4138685876e7d957068fe3a5f42e0cbd49160a08dcbed7b6
chc动作电影,http://159.75.85.63:36666/migu/644368714.m3u8?migutoken=984dd2467c7a46d55ece8d4447d0e246f86be32ffee1e5ac9a42142469dd2de3dc91b6e573feadc590bf395c232a65a090a11592ee96df4547ae380de8cf90396ffcb6987c72ea4d395339f813
chc家庭影院,http://159.75.85.63:36666/migu/644368373.m3u8?migutoken=299cdea9d520b3ae4f6ceddd0b5ce677abea99b9395d810322f86c2f20b6a88be38a8d7303bac3169ab76f7b888acd52a3279d70eab265ffa980e01e291aa7f091d6addba7ee6ff13c894d5350
南方影视,http://159.75.85.63:36666/migu/614961829.m3u8?migutoken=d12e31663cac0bca0d813e7e467cd308d6fc42ec1103bebd3a947bc658c070b437a7319d60748d991dc87c7a825d145552b8b8f0288d62d0d4fb57deb3c7560a4ef9f67e255c822a6d1bdf1781
红色轮播台,http://159.75.85.63:36666/migu/713600957.m3u8?migutoken=9264288ab63d8533938d62f1f738c1c338be29fa02c50add403fac3e391c094af6d179e8ed00ae43e4c5a936875d2ad8edb4cbb6d057e586c98320dfa22a18b6326975c22e11cc91ad48d177e2
欢笑剧场,http://159.75.85.63:36666/migu/790187880.m3u8?migutoken=f9cce0843128c19243b0a1548ca442592ccc567c69fa84a566826cfe8cd2dedac8c4bbc1445dad619f63905897e04f4933d3bf649d2895442f85a5df156a533deaf8b6f6486e21efe164c22ff0
金色剧场,http://159.75.85.63:36666/migu/713591450.m3u8?migutoken=f8d604102da3e4a80845905452a3d21c6c891efe49940483b03f6ddf660aebf49f29959eef3e172497146ceca3eb5fc8b71f999bb6cbbd82bb1879862017b2a1c828bba8a71f19a3906d376e77
nba经典,http://159.75.85.63:36666/migu/788815380.m3u8?migutoken=6fbaa86d0b81f9189c0708fbcdfec826026d2893bb8ec4f1786706dfac1ceb9857c1fc41dc132c61afb59020a64d2b7683749b6b43a198dd30ad5b0f9c0f91c36899bf66ddd11d657f85f7ea31
五大联赛经典,http://159.75.85.63:36666/migu/780288994.m3u8?migutoken=7410c9b816ec8411cc533c7fa133be5d89c3f4cbce50a306156adcb3628fa61a5f110a096ee6f344f073be192685936ba8fd6184e3a6c09fee5716d1612108985f9c8d1d21bef90473cbcf1036
中国足球风云,http://159.75.85.63:36666/migu/788816794.m3u8?migutoken=e291ffe1f4bc1c3fa46a44963b2640d73d09556d48b9870f2aa5fcc1c1856cd3bed8205a9a90b841b13d077cbc079add9a9d1220358ffa37b5d1792d50fe3b0155096471409a2dfa29ef6190d2
劲爆体育,http://159.75.85.63:36666/migu/796071336.m3u8?migutoken=684f7fd963665eb753c0ecb18ab87c20bccab366c576096872ab5fa961d0638674229c9ea764836b18b726f1d0ae9c3a82d387d907a591964ed3769682690232a7cbec7ee575eccbbe972822ed
魅力足球,http://159.75.85.63:36666/migu/796070308.m3u8?migutoken=efd9d6353f0c79418f2a539bc603ec8bdb64cfe5ee46fff36c011116b35aa1eddf42921e4b6d2d32b4511af6419a6fa5db92963407bc13ef1826b09ff46f5f8d4c072d8bbf6523a28cb15a9cae
赛事最经典,http://159.75.85.63:36666/migu/646596895.m3u8?migutoken=c69afa5cc83594814f36427a423b3e120524dc2e8a07ba110e5e3be812378ef0aa3438ca664003911c675bb129a34050b1920ac34f24d009696f974216566e136d6e1f2b340937a758bf82f076
掼蛋精英赛,http://159.75.85.63:36666/migu/631354620.m3u8?migutoken=89eff51a683f53c6c9ef79d0d9e0fac5bf8f88966c39c35e13920557e637b087b90748e8e872a32daa2fe81c69eb4dd445a2f13b872627007373c66f36da7eb9ce392148b0fa2a49a407ff7877
体坛名栏汇,http://159.75.85.63:36666/migu/629943305.m3u8?migutoken=5bd08c5e8d8576c45c3f9dbf33dff88023ef7f3bc84ff19aefe3704812595ea2ffda2f8f30f02e19c1d01315e22abf73cb636053815a0010cf7a58d5d9d6b36ea18f2c09435d952ab46ad63b05
四海钓鱼,http://159.75.85.63:36666/migu/895358641.m3u8?migutoken=9818e52e79a4203004be09728900d587b86fd4f6ef5573cba0140a9bac282e3f2b0fddee114ec73bd07c4bc30903d41ec3f4351a99dadc84c88b44cce790cdb6fa091c7229cb2a7bcc3185fba8
咪咕24小时体育台,http://159.75.85.63:36666/migu/654102378.m3u8?migutoken=0e1594227603da77e6a1b8d1cef1be8b61bd1c390b03d3393ff717d1e67f55864acc08cc7feefc17e8b90a18d356f4e8d69ce6ac846c09d9bc82f948ac4d3735cb28789b972353df9140fa1215
游戏风云,http://159.75.85.63:36666/migu/790188417.m3u8?migutoken=47259461bc2e99d083c163ca1081ef7226e32694d809c19b0c4ffdd9b4ad12a48baae2e613743aeff0751bfee7eb8a83945a7d30c68462bb2b220c3b559fdff8d191a02f40822fb49f75cc7652
cetv1,http://159.75.85.63:36666/migu/923287154.m3u8?migutoken=7702e81c07a32f41e5de6ee5fd7ef92726cc0ba1f5d506b9ff6ff9d6682948270827d6665a27efb3142a886abd899ae339cbfe2482e04d561b652f768e4107c2394bdccc0b247dfcb0ea650c45
cetv2,http://159.75.85.63:36666/migu/923287211.m3u8?migutoken=a07f322cf5bfbec0348e3aead4d37ada80378e6034baa4ff1751d461138ade5d189d14738774331941fdfbb405487a29fc818d56c06576a49f157e408000ec1920d6e016c4b3b64b8776e85093
cetv4,http://159.75.85.63:36666/migu/923287339.m3u8?migutoken=8b24364dfe1266aa9eaa3155c71fb72c4c0bc3bb8192b26dc8e2133d4919d0c28f758791b38eceac40a560a9cdda5b3412caea6b6e1bf850d8422585d487f539649ba9d8a3da4ed45073aef032
咪咕汇盛典轮播,http://159.75.85.63:36666/migu/939773601.m3u8?migutoken=f66dd9d4479d6fb1212ef2f9fd3929a0e1d89f2948af7357d4066bee957cfecc30e8d1405cbded90cf44b6308b2efb45bf96bf97948dd6a5c58d37049aee6f0fc388d8a4183fc79e6706c515a1
华语乐坛最强音,http://159.75.85.63:36666/migu/707671890.m3u8?migutoken=6a6a8942c972a056e3566a259facb744e7b0540c5ec20a91be48918cef824264add0b46272b71d884471da87eacf311edc9bafe0369f898518cacd6700798f18dbcb5e34ff779b2aa7bd4d1453
周杰伦现场,http://159.75.85.63:36666/migu/625133682.m3u8?migutoken=382012c81094733a203967a7c2e3488ae430f61ba0d36ff5f9901321600e46dfb81066be5c3b458736e4b29b1a039bdaa099eae4198116f815132a73c45dbcda6e867c686c595a053f7954a447
最强综艺趴,http://159.75.85.63:36666/migu/629942228.m3u8?migutoken=e52381030930f4c7ac0a7c0e007a159011f0e42e62569ba1650eb166e2567c13ba5a0279272c801e5f30928e8a6c6d746bd4d0cf7c5b322f00dace6ae614754647c77775eec3240f6a95b00955
嘉佳卡通,http://159.75.85.63:36666/migu/614952364.m3u8?migutoken=1c4ef469c2ccbaea0d5bf6aac1c6d8e5045971423a899da92c80b0e799a2a82e8f59ec669ce9c36cd32d4bcd057dc4a301492aac3e55814e7ced75d338b220e7fe14ec3e017a3165a1903f3fba
经典动画大集合,http://159.75.85.63:36666/migu/629942219.m3u8?migutoken=b6e1db755e79199aa5fa1371e2cefeb2266f7332aa3aab52d9ed8dd9ffbf046d2afe3f408a5a76d7e6c7bf7fdab011a674f7a31f2ba348b85fe20d678ec7b75eafa2091206d89cec0a4357462a
宣讲报告会,http://159.75.85.63:36666/migu/713589837.m3u8?migutoken=40adcb54e9ed0b16e615d11385ada78dbdbd9614d48b527766fb45545c7be518e875ccfe5fedecd199ac84066e31bf1de344caaba9cb76af137e23d85e083edf405481191441aa571680a97941
法治天地,http://159.75.85.63:36666/migu/790188943.m3u8?migutoken=5e8838650b3dadcc6ee9829f91fead1e1c8411cef3ff88a9b7c81aaff6271f8f83d537509a17417d1b5cbde1e739e37b33d8958f613d77ea12eeb237564847b7c28de99dbd53089a3255d80e7e
乐游,http://159.75.85.63:36666/migu/796070452.m3u8?migutoken=f6896618615ac0c96a738e8bc1262d1080db244d35b7967ba0e4cc2a6e0fc129f114ecb33874520331f339e9edcc60e801d16fb029a76e130ed5d57bbf82ce8fd2222d98bdf37bcaeebee30221
龙胜龙脊梯田,http://159.75.85.63:36666/migu/671441336.m3u8?migutoken=52171b497b82f9d9eec66afc96177f1e12235b53dc2000c1a30c4ba281bb72ddf4ce59b0e22e9351061d924f82ab85e2dfdabe46ee9c03c0956735b4f7d3cc2309507809171fa8c7183fe07571
邕城,http://159.75.85.63:36666/migu/671442018.m3u8?migutoken=2256450927f8c780d751585180a1fad26840b8587acfd072f100319b35005e02917fb1f335634ba897d59e946fadcd3ea535d84b18a282c73cf7eba503bc6738f10a46b8c30002a23927f9db3a
遇龙河,http://159.75.85.63:36666/migu/671653242.m3u8?migutoken=538d4448ca2306cf6ff975344f895af1d0e4455a52140aaf5bafd4cdadffbf979c1fa90d874de68da64be34ebcb8df033c466e6e8baa720eeb7f76a463497f533cdc19a84589a12f6757c589e7
钱塘江,http://159.75.85.63:36666/migu/647370520.m3u8?migutoken=5c095f4a1b99679acd687ab21c1675721fb305ae70a0a285f0e3a24cfa72c0f1e818d6f2dd4dd365deca60d20a0eb61a2aa1693a18f4c4ede3f5a75e799620b49a043897163388c88a3b7c38af
熊猫1,http://159.75.85.63:36666/migu/608933610.m3u8?migutoken=ed5b2543137c6843134850abf39bea8e6bd734e959ac7da959ae19d86ccc3a2f0d255718bba4e1fcb20088d581e4ce6b2736779ec412379ee68bd7d1812476e43f1451b894c982578aecf03760
熊猫2,http://159.75.85.63:36666/migu/608933640.m3u8?migutoken=4469955677cffe640bb6201c8dc5c11076db791723845023e28e36b633acc0697c0d337151bac327e2318a8d599ec7d8eb9b5243c7237cbc4dc3a9ec5472fb07c93c1c8cfc0c850ac00b7f57da
熊猫3,http://159.75.85.63:36666/migu/608934619.m3u8?migutoken=55303dceebc8e84c1082b32c7ace86d1a0210933ef9ebfbc078369159794e15e69cb073b5ff49fdb9f45fa7bcf10184bfbc08deb8f2805c39ac1ffcc03031f51339515546e5cf5f19fb40dd313
熊猫4,http://159.75.85.63:36666/migu/608934721.m3u8?migutoken=90f89a9918b1b5e14f92a4f2e067f2a98bafb0a43eb9caaf92a7bbde6e97785392e628745612a12a30f9f0b5f34ae95ea1a210f0d2fb5b2e9890857b85a621bc084d491d72eb0986779eec9dae
熊猫5,http://159.75.85.63:36666/migu/608935104.m3u8?migutoken=0a57cd38cfcb6a176c69d229251ab7661a620b23877af33022d6b4096be1e212dc06f97594addfd5f7fa2c1ee83196895ac90fa1d4f0d61cff4f4e438389ff1c504386d260bec33fd5623db372
熊猫6,http://159.75.85.63:36666/migu/608935797.m3u8?migutoken=498eff534791bb8c2696e07dc72617061f2d1dfa1710a1731e13ecd510868278e51b2867c22a121688cafb32caf1759ec121d2ada63e1f92ab5e0b6e76cd10e78b3a03fdb31d4ca546659c56f1
熊猫7,http://159.75.85.63:36666/migu/609169286.m3u8?migutoken=31449898bbf432a78838af5b4c82df2e11a8390f559e93065402c19ecee4bfc94c056d6369cfa7c4daa8035dce6834d1ba83aad3aedd6a8c3840b781a33813a722a0f9ffadb7f50ec9051845bb
熊猫8,http://159.75.85.63:36666/migu/609169287.m3u8?migutoken=cacc807bf892a8e2f726654d05c51c288fb71c3b8cb784019236518a870e79373f53eac26aaabc29dddde063776ff983985385e1dbffd488d582ae44a034e4e6268146e62366b9169ed7dc50f2
熊猫9,http://159.75.85.63:36666/migu/609169226.m3u8?migutoken=90aa4bb805227606c5c69807972c7570831689f19d0c3866a8c5a5332e999589b5d9c81578a7c29d959b909607847d57f78ca56b2a1a20154e060d45a1a98ef8061632d8cb50b937272689fdd8
熊猫10,http://159.75.85.63:36666/migu/609169285.m3u8?migutoken=75f66be7e6ab78121fe0fe484d97214b9c54a9b5fe7d5fa0332bf8c56fb10adfd603356600fc72de1b6ea0d48d1cef0e13f1ce22e775449b944ca73eaac9b0a88272e7ee25fb646dd5d872de43

央视,#genre#

CCTV1,http://117.161.12.116/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2,http://117.161.12.116/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV3,http://117.161.12.116/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV4,http://117.161.12.116/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CCTV5,http://117.161.12.116/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV5+,http://117.161.12.116/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV6,http://117.161.12.116/live/program/live/cctv6hd8m/8000000/mnf.m3u8
CCTV7,http://117.161.12.116/live/program/live/cctv7hd8m/8000000/mnf.m3u8
CCTV8,http://117.161.12.116/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV9,http://117.161.12.116/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV10,http://117.161.12.116/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV11,http://117.161.12.116/live/program/live/cctv11hd8m/8000000/mnf.m3u8
CCTV12,http://117.161.12.116/live/program/live/cctv12hd8m/8000000/mnf.m3u8
CCTV13,http://117.161.12.116/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV14,http://117.161.12.116/live/program/live/cctvsehd8m/8000000/mnf.m3u8
CCTV15,http://117.161.12.116/live/program/live/cctv15hd8m/8000000/mnf.m3u8
CCTV16,http://117.161.12.116/live/program/live/cctv16hd8m/8000000/mnf.m3u8
CCTV16-4K,http://117.161.12.116/live/program/live/cctv16hd4k/15000000/mnf.m3u8
CCTV17,http://117.161.12.116/live/program/live/cctv17hd8m/8000000/mnf.m3u8


CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
CCTV风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
CCTV世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
中央新影-发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
CGTN阿语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN西语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN俄语,http://120.76.248.139/live/bfgd/4200000309.m3u8
CETV2,http://120.76.248.139/live/bfgd/4200000492.m3u8


港澳资讯,#genre#

纬来体育,http://114.33.60.49:8563/http/61.219.99.20:8081/hls/67/809/ch28.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
凤凰中文,http://dns.yiandrive.com:16813/phenix/fhzw
凤凰资讯,http://dns.yiandrive.com:16813/phenix/fhzx
凤凰香港,http://dns.yiandrive.com:16813/phenix/fhhk
凤凰资讯,http://59.127.17.227:8576/http/61.67.128.137:8078/hls/20/80/phoenixif.m3u8
凤凰中文,http://59.127.17.227:8577/http/61.67.128.137:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://203.205.220.214:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.220.214:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.220.214:80/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
TVB翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
爆谷台http://205.185.123.236:8899/1/baogutai/stream.m3u8
星影台http://205.185.123.236:8899/1/now/stream.m3u8
星河台http://205.185.123.236:8899/tvb/xinghe/stream.m3u8
千禧经典台http://205.185.123.236:8899/astro/qianxi/stream.m3u8
TVB生活台 http://205.185.123.236:8899/tvb/Finance/stream.m3u8
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线新闻,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
无线翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线翡翠,http://cdn2.1689.us.kg/live/?id=gdfct
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
